id,num__accommodates,num__bedrooms,num__beds,num__price,num__availability_30,num__availability_60,num__availability_90,num__availability_365,num__number_of_reviews,num__number_of_reviews_ltm,num__number_of_reviews_l30d,num__review_scores_rating,num__review_scores_accuracy,num__review_scores_cleanliness,num__review_scores_checkin,num__review_scores_communication,num__review_scores_location,num__review_scores_value,num__reviews_per_month,num__bath_number,bool__host_has_profile_pic_t,bool__host_identity_verified_t,bool__has_availability_t,bool__instant_bookable_t
809603960222575037,-0.9972125252468933,-0.8859357553542272,-0.19296682445906282,-0.6374717718569027,0.9635232615021871,1.1979729180441447,1.1413939702002365,1.4277632569513632,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.8639072653050311,-0.637277810137409,1.0,1.0,1.0,1.0
810920933541919202,-1.4317105272641477,0.15265713114291848,-0.19296682445906282,-1.4053111033255203,-0.9841626005420826,-1.2648100144592076,-1.1990651615752388,0.04418761122266496,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,-2.8555649796852665,0.6784602454983385,-0.8261111070946503,-0.637277810137409,1.0,1.0,1.0,0.0
810958373747012530,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,0.015191659891422115,-0.7677530603149415,-1.1621940589382347,-1.36388622719323,-1.363242787018597,-0.32953902720454714,0.6493231173791503,0.20895315271372766,0.401771252401654,0.3478404074054767,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.5955623884464962,1.3140963515681652,-0.637277810137409,1.0,0.0,1.0,0.0
811377395455967464,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,-0.17676817297573225,-0.9841626005420826,-1.2648100144592076,-1.4298146534404264,-1.379145955360306,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,-9.668429772659632,0.6784602454983385,-0.8639072653050311,0.7321588343109712,1.0,1.0,1.0,0.0
811593801527711283,-0.562714523229639,-0.8859357553542272,-0.9358682598765137,-0.6502690940480463,-0.9841626005420826,-0.392574392530937,0.11950336336869101,0.9029587016749604,-0.5988345332287065,-0.5997145664940308,-0.714689735599278,-0.31035601207576885,-0.38712344272010996,0.5493437639472704,-0.5757756389525336,0.31365206259033207,-0.30074068231987894,-1.393986180797702,-0.6702019544768294,-0.637277810137409,1.0,1.0,1.0,1.0
811599994508266271,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,1.2309372680500665,0.747113721275046,-0.2386504592494775,-0.7705303909684615,-1.2201142719432143,-0.40933028824874246,0.27923787771302255,0.6707745968702304,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.4146101209424294,0.429766674342814,0.619591944452417,1.4168771565351614,1.0,1.0,1.0,0.0
811716206087588747,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.21516013954916313,-0.22672920974708882,0.5822771849183066,0.02061072399789628,-1.0292762518427043,-0.3594607500961204,0.5105411525043524,-0.2528682914427752,0.4988795157394853,0.3144329596724962,0.5493437639472704,0.08685322368101418,0.31365206259033207,0.5508674168019169,0.37450143630825167,0.6857352213205836,-0.637277810137409,1.0,1.0,1.0,1.0
811728384069492394,1.609775486856633,1.1912500176400642,1.2928360463758388,1.24373459024121,0.747113721275046,0.4283532516368471,0.5810023470990664,1.2607799893634168,-0.34948684246559597,0.5568018074626183,1.1325960410267333,-0.5045725387514286,0.11398827327461,-0.5171787234505335,-0.0235849200912416,-0.23478657714674775,0.21022417715319971,-0.09525308698551738,0.7849501366228333,1.4168771565351614,1.0,1.0,1.0,1.0
811821890223938235,0.7407794828221241,0.15265713114291848,0.549934610958388,-0.765444993768339,-0.659548290201371,0.06919740731344155,0.251360215863084,0.7280238499161594,-0.43925201114031576,0.1404559128382247,1.1325960410267333,0.1751853046133848,0.11398827327461,0.03328449585155694,0.3445422258162842,0.31365206259033207,-0.6413839219685961,0.12580786515272716,1.8479670862897948,-0.637277810137409,1.0,1.0,1.0,0.0
811901846797830720,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.8038369603417699,-0.9841626005420826,-1.2648100144592076,-1.4298146534404264,0.41791206725283053,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.8969789037391145,-0.637277810137409,1.0,1.0,1.0,0.0
812097860923430910,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,0.14316488180285836,1.5045471120700398,1.4545128068465774,1.3062150358182278,1.4516180094639268,-0.6287562561202797,-0.7384965313688286,-0.714689735599278,0.4988795157394853,-2.8926820226937036,-2.891051356690811,0.3445422258162842,0.31365206259033207,0.5508674168019169,0.6784602454983385,-0.9111524630680073,-2.0067144545857896,1.0,1.0,1.0,1.0
812297891324975114,-0.12821652121238458,0.15265713114291848,-0.19296682445906282,-0.8422289269152008,-0.5513435200878004,-0.13603450372850448,0.15246757649228926,1.1892157318257255,-0.40933028824874246,0.27923787771302255,-0.2528682914427752,-0.21324774873793753,0.14739572100759055,-0.34515896741863006,0.3445422258162842,0.023302194494231328,-0.6413839219685961,0.20870572220456945,0.548724147807953,-0.637277810137409,1.0,0.0,1.0,0.0
812343050926145216,0.7407794828221241,1.1912500176400642,1.2928360463758388,2.3954935874441365,1.937366192524322,1.6597447178885234,1.4380718883126207,1.4595695936347814,-0.5489649950760843,-0.3684112917027009,0.20895315271372766,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.1761598531883256,0.6784602454983385,0.21800776346712053,4.155750445431922,1.0,1.0,1.0,0.0
812383536220753158,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.04879495106429601,-0.11852443963351827,0.2744293183553876,0.5480381339754682,-0.18640832973211807,-0.4591998264013646,0.047934602921692764,0.6707745968702304,0.4988795157394853,0.4480627506044213,0.5493437639472704,0.3445422258162842,0.31365206259033207,0.34648147301268717,0.5126645313946563,0.7613275377413454,-0.637277810137409,1.0,1.0,1.0,0.0
812461946480923034,-0.9972125252468933,-0.8859357553542272,-0.9358682598765137,-0.5350931943277537,-0.33493397986065937,-0.5464983258123965,-0.968315669710051,-1.2678237769683418,-0.03032179828881453,2.037142766127129,1.1325960410267333,0.4341406735142664,0.3812478551384602,0.44613191032812705,0.23410408204402516,0.31365206259033207,-0.1644833864603915,0.5402971504119363,3.071617708350874,-0.637277810137409,1.0,0.0,1.0,0.0
